article_url,comment_text,comment_date,cleaned_comment
https://www.thejournal.ie/erasmus-funding-northern-ireland-6130183-Jul2023/,@david finglas: Enmesh and win,2023-07-27 13:02:00,david finglas enmesh and win
https://www.thejournal.ie/erasmus-funding-northern-ireland-6130183-Jul2023/,@david finglas: not really. As it happens NI 3rd level is dominated by students from CNR backgrounds.,2023-07-27 13:12:00,david finglas not really as it happens ni 3rd level is dominated by students from cnr backgrounds
https://www.thejournal.ie/erasmus-funding-northern-ireland-6130183-Jul2023/,Over to you DUP get those instituitions up and running and lets get this island cooperating in a spirit of frienship and peace.,2023-07-27 12:51:00,over to you dup get those instituitions up and running and lets get this island cooperating in a spirit of frienship and peace
https://www.thejournal.ie/erasmus-funding-northern-ireland-6130183-Jul2023/,"@Willie Marty: No thanks, the Irish are not our neighbours they are our enemy.",2023-07-27 18:31:00,willie marty no thanks the irish are not our neighbours they are our enemy
https://www.thejournal.ie/erasmus-funding-northern-ireland-6130183-Jul2023/,Jeeeeeezus Christ – who does this boy think he is!? James Dean!?!? Sunglasses on a grey day!? Cool dude alright!!,2023-07-27 12:53:00,jeeeeeezus christ who does this boy think he is james dean sunglasses on a grey day cool dude alright
https://www.thejournal.ie/erasmus-funding-northern-ireland-6130183-Jul2023/,Change the law. Name the teenagers!,2023-07-27 13:04:00,change the law name the teenagers
https://www.thejournal.ie/erasmus-funding-northern-ireland-6130183-Jul2023/,"@John Brennan: they’ll be in obberstown till there 18 then released as reformed citizens ,, Sure what could go wrong",2023-07-27 13:11:00,john brennan theyll be in obberstown till there 18 then released as reformed citizens sure what could go wrong
https://www.thejournal.ie/erasmus-funding-northern-ireland-6130183-Jul2023/,@John Brennan: ….and arrest the parents also,2023-07-27 15:34:00,john brennan and arrest the parents also
https://www.thejournal.ie/erasmus-funding-northern-ireland-6130183-Jul2023/,The DUP will probably object to this also,2023-07-27 14:23:00,the dup will probably object to this also
https://www.thejournal.ie/erasmus-funding-northern-ireland-6130183-Jul2023/,Absolutely nothing will happen to them! There was a case when a guy was thrown acid to his face and Leo promised his mother that perpetrators will be brought to justice. Nothing happened as usual in the end – for throwing acid into face – caution!,2023-07-27 17:39:00,absolutely nothing will happen to them there was a case when a guy was thrown acid to his face and leo promised his mother that perpetrators will be brought to justice nothing happened as usual in the end for throwing acid into face caution
https://www.thejournal.ie/erasmus-funding-northern-ireland-6130183-Jul2023/,"He looks hung over, and shifty",2023-07-27 18:07:00,he looks hung over and shifty
https://www.thejournal.ie/ni-secretary-says-deadlines-are-deadly-amid-calls-to-restore-stormont-6064743-May2023/,"How about, recalling those who are being difficult back to UK and give NI back? You stole it over 100 years ago, bad move and just return the stolen goods!",2023-05-10 17:20:00,how about recalling those who are being difficult back to uk and give ni back you stole it over 100 years ago bad move and just return the stolen goods
https://www.thejournal.ie/ni-secretary-says-deadlines-are-deadly-amid-calls-to-restore-stormont-6064743-May2023/,The DUP will not be ready to rejoin the assembly until the Year 2525. Or maybe thats to early for them.,2023-05-10 17:13:00,the dup will not be ready to rejoin the assembly until the year 2525 or maybe thats to early for them
https://www.thejournal.ie/ni-secretary-says-deadlines-are-deadly-amid-calls-to-restore-stormont-6064743-May2023/,@Joe Johnson: They will rejoin when they think they will be the largest party in the north of Ireland and force election.,2023-05-10 20:55:00,joe johnson they will rejoin when they think they will be the largest party in the north of ireland and force election
https://www.thejournal.ie/ni-secretary-says-deadlines-are-deadly-amid-calls-to-restore-stormont-6064743-May2023/,No time limit is fine with the DUP and the British goverment.They are quiet happy with the status quo.(effectively direct rule) as long as they can keep Sinn Fein on the sidelines.,2023-05-10 18:51:00,no time limit is fine with the dup and the british govermentthey are quiet happy with the status quoeffectively direct rule as long as they can keep sinn fein on the sidelines
https://www.thejournal.ie/ni-secretary-says-deadlines-are-deadly-amid-calls-to-restore-stormont-6064743-May2023/,To think of the standard of living the citizens of the North could have if there politicians had any courage,2023-05-10 17:34:00,to think of the standard of living the citizens of the north could have if there politicians had any courage
https://www.thejournal.ie/ni-secretary-says-deadlines-are-deadly-amid-calls-to-restore-stormont-6064743-May2023/,What he means is that The Protestant Ascendency of Loyalists and Unionists still ‘rule the roost’.,2023-05-11 11:20:00,what he means is that the protestant ascendency of loyalists and unionists still rule the roost
https://www.thejournal.ie/ni-secretary-says-deadlines-are-deadly-amid-calls-to-restore-stormont-6064743-May2023/,In effect what he is saying is that The Protestant Ascendency ( Loyalists and Unionists) still ‘rule the roost’.,2023-05-11 11:18:00,in effect what he is saying is that the protestant ascendency loyalists and unionists still rule the roost
https://www.thejournal.ie/varadkar-concerned-for-tourist-ni-visa-scheme-6025232-Mar2023/,Please explain how anyone will know at the border whether you have an ETA or not? I am sure we don’t have a border. Correct me if I’m wrong please.,2023-03-21 20:07:00,please explain how anyone will know at the border whether you have an eta or not i am sure we dont have a border correct me if im wrong please
https://www.thejournal.ie/varadkar-concerned-for-tourist-ni-visa-scheme-6025232-Mar2023/,"@Catherine Gaffney: I imagine it would affect law abiding people who don’t want to take the risk of getting a deportation stamp on their passport in the event they get involved in a fender bender, or are a witness to a crime or any other unforeseen random interaction with the authorities that could occur. They may just decide it is all too complicated and just stay away from the North.",2023-03-21 20:18:00,catherine gaffney i imagine it would affect law abiding people who dont want to take the risk of getting a deportation stamp on their passport in the event they get involved in a fender bender or are a witness to a crime or any other unforeseen random interaction with the authorities that could occur they may just decide it is all too complicated and just stay away from the north
